BayesianSearch: New best config found. Config: {'weights1': 0.4352708455998633, 'weights2': 0.9888675957849619, 'weights3': 0.48903280989103226, 'weights4': 0.09240871656055005, 'weights5': 0.17244462784065084, 'normalize': False} - results: {'ROC_AUC': 0.4614497142857098, 'PRECISION': 0.146569999999999, 'RECALL': 0.146569999999999, 'RECALL_TEST_LEN': 0.146569999999999, 'MAP': 0.07962288095238029, 'MRR': 0.4036677380952411, 'NDCG': 0.16963145168870689, 'F1': 0.146569999999999, 'HIT_RATE': 1.4657, 'ARHR': 0.5605390079365091, 'NOVELTY': 0.005341635313667286, 'DIVERSITY_MEAN_INTER_LIST': 0.9729232923292329, 'DIVERSITY_HERFINDAHL': 0.9972826, 'COVERAGE_ITEM': 0.13103949600193845, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.20187074306839187, 'SHANNON_ENTROPY': 9.408623496226712} - time: 2018-11-30 12:48:30.741622
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.30000000000000004, 'weights3': 0.4, 'weights4': 0.8, 'weights5': 0.5, 'normalize': False} - MAP results: 0.006143595238095234 - time: 2018-11-30 17:14:46.169021
BayesianSearch: Config is suboptimal. Config: {'weights1': 0, 'weights2': 0.7000000000000001, 'weights3': 0.5, 'weights4': 0.6000000000000001, 'weights5': 1.0, 'normalize': False} - MAP results: 0.00514380158730159 - time: 2018-11-30 17:14:57.673614
BayesianSearch: New best config found. Config: {'weights1': 0.4, 'weights2': 0.2, 'weights3': 0.30000000000000004, 'weights4': 0.8, 'weights5': 0.9, 'normalize': True} - MAP results: 0.006553226190476191 - time: 2018-11-30 17:15:09.175084
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.2, 'weights3': 0.7000000000000001, 'weights4': 0.5, 'weights5': 0.5, 'normalize': True} - MAP results: 0.006470777777777775 - time: 2018-11-30 17:15:20.382347
BayesianSearch: New best config found. Config: {'weights1': 0.4, 'weights2': 0.5, 'weights3': 0.6000000000000001, 'weights4': 0.1, 'weights5': 0.2, 'normalize': False} - MAP results: 0.0063013968253968254 - time: 2018-11-30 17:30:48.007188
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 1.0, 'weights3': 1.0, 'weights4': 0.4, 'weights5': 0.6000000000000001, 'normalize': True} - MAP results: 0.005415130952380957 - time: 2018-11-30 17:30:59.992302
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.9, 'weights3': 0.0, 'weights4': 0.9, 'weights5': 0.2, 'normalize': False} - MAP results: 0.005998146825396824 - time: 2018-11-30 17:31:11.491063
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.2, 'weights3': 0.8, 'weights4': 0.9, 'weights5': 0.9, 'normalize': True} - MAP results: 0.006092345238095236 - time: 2018-11-30 17:31:23.040212
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.7000000000000001, 'weights3': 1.0, 'weights4': 0.30000000000000004, 'weights5': 0.6000000000000001, 'normalize': False} - MAP results: 0.0058918730158730144 - time: 2018-11-30 17:31:34.349288
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 1.0, 'weights3': 0.5, 'weights4': 0.7000000000000001, 'weights5': 0.30000000000000004, 'normalize': False} - MAP results: 0.0056201746031746035 - time: 2018-11-30 17:31:43.519296
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.5, 'weights3': 0.4, 'weights4': 0.1, 'weights5': 0.5, 'normalize': True} - MAP results: 0.005848507936507935 - time: 2018-11-30 17:31:52.638842
BayesianSearch: New best config found. Config: {'weights1': 0.4, 'weights2': 0.2, 'weights3': 0.0, 'weights4': 0.7000000000000001, 'weights5': 0.1, 'normalize': False} - MAP results: 0.006759543650793648 - time: 2018-11-30 17:32:01.750349
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.7000000000000001, 'weights3': 0.8, 'weights4': 1.0, 'weights5': 0.6000000000000001, 'normalize': True} - MAP results: 0.005725273809523807 - time: 2018-11-30 17:32:10.899254
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 0.9, 'weights3': 0.0, 'weights4': 0.1, 'weights5': 0.7000000000000001, 'normalize': True} - MAP results: 0.005346210317460319 - time: 2018-11-30 17:32:20.162748
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.1, 'weights3': 0.4, 'weights4': 0.8, 'weights5': 0.4, 'normalize': True} - MAP results: 0.006552190476190471 - time: 2018-11-30 17:32:30.381127
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.8, 'weights3': 0.30000000000000004, 'weights4': 0.6000000000000001, 'weights5': 0.6000000000000001, 'normalize': True} - MAP results: 0.006142908730158729 - time: 2018-11-30 17:32:40.385242
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.9, 'weights3': 0.8, 'weights4': 0.1, 'weights5': 0.6000000000000001, 'normalize': True} - MAP results: 0.005942365079365078 - time: 2018-11-30 17:32:51.182569
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.8, 'weights3': 0.5, 'weights4': 0.6000000000000001, 'weights5': 0.5, 'normalize': True} - MAP results: 0.0056807539682539685 - time: 2018-11-30 17:33:00.847435
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 0.7000000000000001, 'weights3': 0.2, 'weights4': 0.1, 'weights5': 0.6000000000000001, 'normalize': False} - MAP results: 0.005418932539682545 - time: 2018-11-30 17:33:10.241671
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.2, 'weights3': 0.4, 'weights4': 1.0, 'weights5': 0.6000000000000001, 'normalize': False} - MAP results: 0.006753337301587297 - time: 2018-11-30 17:33:19.759550
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.30000000000000004, 'weights3': 0.2, 'weights4': 0.6000000000000001, 'weights5': 0.1, 'normalize': True} - MAP results: 0.006716519841269836 - time: 2018-11-30 17:33:30.009734
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 1.0, 'weights3': 0.1, 'weights4': 0.8, 'weights5': 0.4, 'normalize': True} - MAP results: 0.005590940476190477 - time: 2018-11-30 17:33:44.172901
BayesianSearch: Config is suboptimal. Config: {'weights1': 0, 'weights2': 0.0, 'weights3': 0.6000000000000001, 'weights4': 0.2, 'weights5': 0.7000000000000001, 'normalize': True} - MAP results: 0.005467841269841267 - time: 2018-11-30 17:33:55.094350
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.5, 'weights3': 0.6000000000000001, 'weights4': 0.6000000000000001, 'weights5': 0.30000000000000004, 'normalize': False} - MAP results: 0.006291662698412695 - time: 2018-11-30 17:34:06.383325
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 0.1, 'weights3': 0.6000000000000001, 'weights4': 0.1, 'weights5': 0.9, 'normalize': True} - MAP results: 0.005832317460317463 - time: 2018-11-30 17:34:17.331360
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 0.30000000000000004, 'weights3': 0.7000000000000001, 'weights4': 0.0, 'weights5': 0.7000000000000001, 'normalize': True} - MAP results: 0.005658511904761907 - time: 2018-11-30 17:34:28.483293
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.2, 'weights3': 0.5, 'weights4': 0.8, 'weights5': 0.6000000000000001, 'normalize': True} - MAP results: 0.0065984722222222235 - time: 2018-11-30 17:34:38.385764
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.9, 'weights3': 0.9, 'weights4': 0.30000000000000004, 'weights5': 0.7000000000000001, 'normalize': False} - MAP results: 0.005915999999999998 - time: 2018-11-30 17:34:48.232374
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.9, 'weights3': 0.1, 'weights4': 0.1, 'weights5': 0.8, 'normalize': True} - MAP results: 0.005893563492063491 - time: 2018-11-30 17:34:58.563495
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.0, 'weights3': 0.1, 'weights4': 0.7000000000000001, 'weights5': 0.30000000000000004, 'normalize': True} - MAP results: 0.006713416666666666 - time: 2018-11-30 17:35:21.021510
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.1, 'weights3': 0.0, 'weights4': 0.8, 'weights5': 1.0, 'normalize': True} - MAP results: 0.0067574563492063516 - time: 2018-11-30 17:35:42.613393
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.0, 'weights3': 0.2, 'weights4': 0.6000000000000001, 'weights5': 0.0, 'normalize': False} - MAP results: 0.006449166666666665 - time: 2018-11-30 17:36:05.178321
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.0, 'weights3': 0.1, 'weights4': 1.0, 'weights5': 0.8, 'normalize': False} - MAP results: 0.006525694444444446 - time: 2018-11-30 17:36:25.325005
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.1, 'weights3': 0.2, 'weights4': 0.6000000000000001, 'weights5': 0.9, 'normalize': False} - MAP results: 0.0067171746031746 - time: 2018-11-30 17:36:45.423418
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.30000000000000004, 'weights3': 0.0, 'weights4': 0.9, 'weights5': 0.30000000000000004, 'normalize': True} - MAP results: 0.0066365714285714274 - time: 2018-11-30 17:37:06.581634
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.0, 'weights3': 0.5, 'weights4': 0.8, 'weights5': 1.0, 'normalize': True} - MAP results: 0.006709519841269845 - time: 2018-11-30 17:37:29.319079
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.2, 'weights3': 0.2, 'weights4': 0.7000000000000001, 'weights5': 0.7000000000000001, 'normalize': False} - MAP results: 0.00674097222222222 - time: 2018-11-30 17:37:52.107237
BayesianSearch: New best config found. Config: {'weights1': 0.5, 'weights2': 0.0, 'weights3': 0.2, 'weights4': 1.0, 'weights5': 0.9, 'normalize': False} - MAP results: 0.006837222222222224 - time: 2018-11-30 17:38:16.349091
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.2, 'weights3': 0.30000000000000004, 'weights4': 0.8, 'weights5': 0.1, 'normalize': False} - MAP results: 0.006650230158730156 - time: 2018-11-30 17:38:38.047800
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.2, 'weights3': 0.30000000000000004, 'weights4': 0.9, 'weights5': 0.5, 'normalize': False} - MAP results: 0.006663634920634918 - time: 2018-11-30 17:39:02.895451
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.5, 'weights3': 0.1, 'weights4': 0.0, 'weights5': 0.9, 'normalize': False} - MAP results: 0.006407551587301588 - time: 2018-11-30 17:39:22.971832
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.0, 'weights3': 0.2, 'weights4': 0.9, 'weights5': 0.4, 'normalize': True} - MAP results: 0.006815793650793651 - time: 2018-11-30 17:39:46.634749
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.4, 'weights3': 0.2, 'weights4': 0.8, 'weights5': 0.1, 'normalize': True} - MAP results: 0.00653172222222222 - time: 2018-11-30 17:40:13.089791
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.1, 'weights3': 0.7000000000000001, 'weights4': 1.0, 'weights5': 0.4, 'normalize': False} - MAP results: 0.0067979484126984135 - time: 2018-11-30 17:40:40.005501
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.7000000000000001, 'weights3': 0.30000000000000004, 'weights4': 0.4, 'weights5': 0.8, 'normalize': True} - MAP results: 0.006161861111111112 - time: 2018-11-30 17:41:00.385621
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.0, 'weights3': 0.5, 'weights4': 1.0, 'weights5': 0.8, 'normalize': True} - MAP results: 0.00678034920634921 - time: 2018-11-30 17:41:26.751254
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.2, 'weights3': 0.1, 'weights4': 0.9, 'weights5': 0.5, 'normalize': True} - MAP results: 0.00669198015873016 - time: 2018-11-30 17:41:54.965826
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.1, 'weights3': 0.8, 'weights4': 0.9, 'weights5': 0.1, 'normalize': False} - MAP results: 0.006518694444444443 - time: 2018-11-30 17:42:21.951188
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.1, 'weights3': 0.6000000000000001, 'weights4': 0.9, 'weights5': 0.5, 'normalize': False} - MAP results: 0.006776690476190477 - time: 2018-11-30 17:42:48.259824
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.2, 'weights3': 0.4, 'weights4': 0.0, 'weights5': 0.7000000000000001, 'normalize': False} - MAP results: 0.0065936309523809515 - time: 2018-11-30 17:43:16.194183
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.1, 'weights3': 0.5, 'weights4': 0.9, 'weights5': 0.8, 'normalize': False} - MAP results: 0.006765091269841268 - time: 2018-11-30 17:43:44.951843
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.1, 'weights3': 0.1, 'weights4': 0.6000000000000001, 'weights5': 0.8, 'normalize': False} - MAP results: 0.006756428571428577 - time: 2018-11-30 17:44:12.629521
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.2, 'weights3': 0.0, 'weights4': 1.0, 'weights5': 0.0, 'normalize': False} - MAP results: 0.006771765873015873 - time: 2018-11-30 17:44:44.181086
BayesianSearch: New best config found. Config: {'weights1': 0.4, 'weights2': 0.0, 'weights3': 0.2, 'weights4': 0.9, 'weights5': 0.7000000000000001, 'normalize': False} - MAP results: 0.006878710317460315 - time: 2018-11-30 17:45:29.658231
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.2, 'weights3': 0.30000000000000004, 'weights4': 0.30000000000000004, 'weights5': 0.30000000000000004, 'normalize': False} - MAP results: 0.0066029126984126964 - time: 2018-11-30 17:46:34.561334
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 0.0, 'weights3': 0.1, 'weights4': 1.0, 'weights5': 0.2, 'normalize': True} - MAP results: 0.006478543650793652 - time: 2018-11-30 17:46:58.424435
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.2, 'weights3': 0.7000000000000001, 'weights4': 1.0, 'weights5': 0.5, 'normalize': True} - MAP results: 0.006441607142857139 - time: 2018-11-30 17:47:21.738143
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.4, 'weights3': 0.30000000000000004, 'weights4': 0.6000000000000001, 'weights5': 0.9, 'normalize': False} - MAP results: 0.00632078968253968 - time: 2018-11-30 17:47:44.599439
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.0, 'weights3': 0.2, 'weights4': 0.9, 'weights5': 0.2, 'normalize': True} - MAP results: 0.006546999999999998 - time: 2018-11-30 17:48:07.205811
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.30000000000000004, 'weights3': 0.1, 'weights4': 0.30000000000000004, 'weights5': 0.1, 'normalize': False} - MAP results: 0.006650170634920631 - time: 2018-11-30 17:48:35.182906
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.2, 'weights3': 0.4, 'weights4': 0.4, 'weights5': 0.7000000000000001, 'normalize': False} - MAP results: 0.0062477380952380935 - time: 2018-11-30 17:48:56.776245
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.4, 'weights3': 0.1, 'weights4': 0.6000000000000001, 'weights5': 0.1, 'normalize': False} - MAP results: 0.006316420634920636 - time: 2018-11-30 17:49:22.026836
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.1, 'weights3': 0.9, 'weights4': 0.0, 'weights5': 0.1, 'normalize': True} - MAP results: 0.0067284206349206375 - time: 2018-11-30 17:49:46.251235
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.30000000000000004, 'weights3': 0.1, 'weights4': 0.0, 'weights5': 0.1, 'normalize': True} - MAP results: 0.00664570634920635 - time: 2018-11-30 17:50:09.438187
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.1, 'weights3': 1.0, 'weights4': 0.5, 'weights5': 0.1, 'normalize': False} - MAP results: 0.006688436507936507 - time: 2018-11-30 17:50:34.013736
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.0, 'weights3': 1.0, 'weights4': 0.8, 'weights5': 0.4, 'normalize': False} - MAP results: 0.006660484126984128 - time: 2018-11-30 17:50:53.114260
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.1, 'weights3': 0.30000000000000004, 'weights4': 0.5, 'weights5': 0.2, 'normalize': False} - MAP results: 0.00682568253968254 - time: 2018-11-30 17:51:17.352256
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.0, 'weights3': 0.2, 'weights4': 0.30000000000000004, 'weights5': 0.30000000000000004, 'normalize': True} - MAP results: 0.00630827380952381 - time: 2018-11-30 17:51:44.759476
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.30000000000000004, 'weights3': 0.1, 'weights4': 0.8, 'weights5': 0.2, 'normalize': False} - MAP results: 0.00669788095238095 - time: 2018-11-30 17:52:42.735038
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.1, 'weights3': 0.4, 'weights4': 0.5, 'weights5': 0.2, 'normalize': True} - MAP results: 0.0067744999999999975 - time: 2018-11-30 17:53:25.631697
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.1, 'weights3': 0.2, 'weights4': 0.6000000000000001, 'weights5': 0.4, 'normalize': False} - MAP results: 0.006819519841269839 - time: 2018-11-30 17:53:48.451764
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.1, 'weights3': 1.0, 'weights4': 0.30000000000000004, 'weights5': 0.0, 'normalize': False} - MAP results: 0.006601166666666666 - time: 2018-11-30 17:54:11.168521
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.2, 'weights3': 0.4, 'weights4': 0.6000000000000001, 'weights5': 0.0, 'normalize': True} - MAP results: 0.006726523809523806 - time: 2018-11-30 17:54:47.097774
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.30000000000000004, 'weights3': 0.9, 'weights4': 0.1, 'weights5': 0.0, 'normalize': True} - MAP results: 0.006683587301587305 - time: 2018-11-30 17:55:13.217668
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.0, 'weights3': 0.8, 'weights4': 0.7000000000000001, 'weights5': 0.2, 'normalize': False} - MAP results: 0.006747297619047616 - time: 2018-11-30 17:55:37.821704
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 1.0, 'weights3': 1.0, 'weights4': 0.8, 'weights5': 0.0, 'normalize': True} - MAP results: 0.006103714285714286 - time: 2018-11-30 17:55:55.766818
